Mon Nov 25 21:34:57 2024    cuset_cond_profiling.prof

         68400898 function calls (67501035 primitive calls) in 269.723 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      147    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:186(is_homogeneous_array)
    38/15    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:27(to_scalar_or_list)
        6    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/blocks.py:1041(take_nd)
      600    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/construction.py:754(_maybe_repeat)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/pathlib.py:1111(open)
        4    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/base.py:478(__new__)
     1781    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/blocks.py:239(mgr_locs)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/series.py:5885(_construct_result)
       14    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/ast.py:33(parse)
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/construction.py:237(ndarray_to_mgr)
        6    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/array_algos/take.py:59(take_nd)
     1773    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:659(ndim)
     1184    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:1441(<genexpr>)
       58    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:169(__enter__)
      590    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/helpers.py:796(calc_days_elapsed)
       58    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
      116    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
     3700    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:4628(parent)
        6    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/array_algos/take.py:121(_take_nd_ndarray)
     1134    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/utils.py:304(<lambda>)
       14    0.000    0.000    0.000    0.000 {built-in method builtins.compile}
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/frame.py:12207(values)
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:1596(as_array)
     1214    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_np_dtype}
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/io/_json.py:598(<listcomp>)
        5    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:1441(<listcomp>)
      607    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:548(_get_axis_number)
     2392    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:393(flags)
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/base.py:3859(get_indexer)
     1025    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:5319(_set_array_prop)
        6    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:1744(_consolidate_inplace)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:1669(_interleave)
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/_layout.py:6174(__init__)
      610    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/range.py:963(__len__)
        4    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/scipy/stats/_distn_infrastructure.py:559(argsreduce)
      258    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/utils.py:11(cumsum)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:1623(validate_coerce)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/sorting.py:413(nargsort)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/base.py:6077(get_indexer_for)
     1182    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:294(<listcomp>)
      592    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexing.py:150(iloc)
        2    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
       15    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:40(<listcomp>)
       58    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:216(_lock_unlock_module)
        3    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:6337(dtypes)
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/construction.py:742(_get_axes)
       10    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:5854(_get_prop_validator)
      573    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/re.py:288(_compile)
        4    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/layout/_yaxis.py:3490(__init__)
        2    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/helpers.py:357(_gaussian_prior)
       12    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:1443(perform_validate_coerce)
     1196    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:358(attrs)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/frame.py:3744(T)
     1196    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/flags.py:57(allows_duplicate_labels)
       15    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:584(in_values)
      539    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/copy.py:243(_keep_alive)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/frame.py:3572(transpose)
       38    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/numpy/core/numeric.py:1855(isscalar)
     4413    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        9    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:2180(validate_coerce)
      360    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/utils.py:409(__init__)
      360    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:75(_make_hyphen_key)
        4    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objects/__init__.py:294(__getattr__)
      495    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:1425(<lambda>)
        3    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:2592(validate_coerce)
      592    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/range.py:464(__iter__)
     1244    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:2207(_consolidate)
        4    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/numpy/lib/stride_tricks.py:480(broadcast_arrays)
      720    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/utils.py:399(<listcomp>)
        2    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/graph_builders.py:162(build_pgmpy_o2satffa_factor_fn)
        4    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:308(apply)
       70    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
     1772    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/range.py:381(is_unique)
     1401    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
      495    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        6    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:1800(validate_coerce)
        2    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/graph_builders.py:126(build_pgmpy_hfev1_factor_fn)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:1657(<listcomp>)
      598    0.000    0.000    0.000    0.000 {pandas._libs.lib.item_from_zerodim}
      595    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:235(items)
        4    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:2674(get_trace_class)
       36    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/cpts/helpers.py:14(<lambda>)
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:5725(__init__)
        2    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/modelling_fev1/pred_fev1.py:41(calc_predicted_value_LMS_straight)
      411    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/utils.py:412(__call__)
        2    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/common.py:228(asarray_tuplesafe)
        4    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/scipy/stats/_distn_infrastructure.py:975(_support_mask)
      116    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:100(acquire)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/pathlib.py:957(__new__)
     2790    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/copy.py:182(_deepcopy_atomic)
     1287    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/graph_builders.py:138(build_pgmpy_ecfev1_noise_factor_fn)
     1823    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:2526(present)
      360    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/utils.py:408(_Chomper)
      420    0.000    0.000    0.000    0.000 {method 'swapaxes' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2245(get_values)
        4    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/numpy/lib/stride_tricks.py:546(<listcomp>)
     1134    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/base.py:3945(_get_indexer)
      411    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:84(_make_underscore_key)
      116    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:71(__init__)
       14    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/blocks.py:639(copy)
        3    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/validators/_data.py:5(__init__)
       12    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/numpy/lib/stride_tricks.py:340(_broadcast_to)
      411    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/utils.py:16(_reducer)
      192    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/pgmpy/pgmpy/factors/discrete/DiscreteFactor.py:1018(<listcomp>)
        6    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:5957(__init__)
        3    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:2224(_merge_blocks)
      116    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:125(release)
       15    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:511(perform_replacemenet)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:1803(_get_label_or_level_values)
       13    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/data/helpers.py:11(get_path_to_main)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/pathlib.py:589(_from_parts)
      398    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        2    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/pgmpy/pgmpy/models/FactorGraph.py:94(add_factors)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:1674(<listcomp>)
      360    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:106(<lambda>)
       52    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:2478(data_class)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/pathlib.py:569(_parse_args)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/util/_validators.py:354(validate_ascending)
        2    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/graph_builders.py:182(build_pgmpy_o2sat_factor_fn)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/frame.py:5987(reset_index)
     1089    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:4393(plotly_name)
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/histogram/_xbins.py:142(__init__)
        1    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis1_float64_float64}
   134/14    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/ast.py:84(_convert)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/range.py:1110(take)
      411    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:115(<lambda>)
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:101(isna)
       14    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/contextlib.py:533(__exit__)
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:184(_isna)
        3    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/base.py:5153(_get_engine_target)
      116    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:198(cb)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/pathlib.py:56(parse_parts)
       13    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/numpy/core/_methods.py:61(_all)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/_scatter.py:2864(__init__)
       58    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/re.py:187(match)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/base.py:4328(reindex)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/animation.py:5(__init__)
      163    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:178(is_numpy_convertable)
       58    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
      606    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/typing.py:1737(cast)
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/base.py:6619(_maybe_cast_listlike_indexer)
        2    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/graph_builders.py:146(build_pgmpy_ecfef2575prctecfev1_factor_fn)
       36    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/helpers.py:37(name_to_abbr)
        5    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:487(_validate_dtype)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/layout/_shape.py:1164(__init__)
       14    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/contextlib.py:482(enter_context)
       29    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:2684(_relayout_child)
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/layout/annotation/_font.py:312(__init__)
        6    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1587(pandas_dtype)
        4    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/frame.py:4384(_box_col_values)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.print}
      596    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/series.py:1381(_clear_item_cache)
        7    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        2    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/modelling_fev1/pred_fev1.py:51(load_FEV1_LMS_spline_vals)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/kaleido/scopes/base.py:156(_ensure_kaleido)
       16    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        3    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_dtype}
       14    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/base.py:649(_simple_new)
       20    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/re.py:202(sub)
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:2542(validate_coerce)
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/layout/_title.py:431(__init__)
        8    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/numpy/core/_dtype.py:346(_name_get)
        1    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis1_int64_int64}
        2    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/modelling_fev1/pred_fev1.py:80(_get_FEV1_male_spline_vals)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/_subplots.py:1237(_build_grid_str)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:5574(_reindex_with_indexers)
        6    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:1726(is_consolidated)
        2    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/modelling_fev1/gli_models_helpers.py:17(calc_predicted_value_LMS)
      411    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/utils.py:327(<lambda>)
       10    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:2212(<lambda>)
       42    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/numpy/lib/format.py:951(_read_bytes)
        2    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/pgmpy/pgmpy/models/FactorGraph.py:65(__init__)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/_layout.py:3771(template)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:4094(xs)
        8    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:3072(_build_update_params_from_batch)
        6    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:1734(_consolidate_check)
        5    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/blocks.py:198(_consolidate_key)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexing.py:2545(check_bool_indexer)
       38    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:902(_resolve_name)
       14    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/numpy/lib/format.py:223(read_magic)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/base.py:842(_engine)
      258    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:116(<listcomp>)
     1366    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
      258    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:117(<listcomp>)
   118/87    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:5169(_in_batch_mode)
        4    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2322(any)
       24    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        3    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:278(get_dtypes)
        4    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:569(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexers/utils.py:239(maybe_convert_indices)
        2    0.000    0.000    0.000    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/pgmpy/pgmpy/base/UndirectedGraph.py:109(add_nodes_from)
        7    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/warnings.py:458(__enter__)
        4    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:991(iget)
        6    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/array_algos/take.py:565(_take_preprocess_indexer_and_fill_value)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:432(__init__)
      162    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:210(is_simple_array)
       83    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:261(_isna_array)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexing.py:1718(_get_slice_axis)
        8    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:566(copy_func)
      232    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       25    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:762(validate_coerce)
        6    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1980(shape)
